sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,num_cases
Georgia,2020-08-27,-15.0,-7.0,20.0,-33.0,-33.0,10.0,2484.0
Georgia,2020-08-28,-15.0,-9.0,44.0,-32.0,-32.0,9.0,2298.0
Georgia,2020-08-29,-15.0,-6.0,53.0,-29.0,-13.0,4.0,2386.0
Georgia,2020-08-30,-17.0,-9.0,34.0,-33.0,-19.0,4.0,1215.0
Georgia,2020-08-31,-15.0,-6.0,21.0,-34.0,-33.0,9.0,1498.0
Georgia,2020-09-01,-11.0,-2.0,22.0,-33.0,-34.0,9.0,2226.0
Georgia,2020-09-02,-11.0,-6.0,35.0,-31.0,-34.0,8.0,1916.0
Georgia,2020-09-03,-10.0,-2.0,22.0,-27.0,-34.0,8.0,2675.0
Georgia,2020-09-04,-11.0,-4.0,56.0,-23.0,-35.0,7.0,2066.0
Georgia,2020-09-05,-13.0,-3.0,71.0,-23.0,-18.0,2.0,2194.0
Georgia,2020-09-06,-12.0,-5.0,79.0,-34.0,-22.0,2.0,1651.0
Georgia,2020-09-07,-17.0,-6.0,84.0,-40.0,-71.0,16.0,608.0
Georgia,2020-09-08,-14.0,-4.0,28.0,-29.0,-35.0,9.0,1543.0
Georgia,2020-09-09,-14.0,-7.0,37.0,-31.0,-34.0,8.0,1937.0
Georgia,2020-09-10,-15.0,-7.0,24.0,-32.0,-33.0,8.0,1836.0
Georgia,2020-09-11,-14.0,-9.0,59.0,-31.0,-31.0,6.0,1658.0
Georgia,2020-09-12,-14.0,-7.0,57.0,-27.0,-13.0,2.0,2124.0
Georgia,2020-09-13,-16.0,-8.0,47.0,-32.0,-19.0,3.0,1489.0
Georgia,2020-09-14,-14.0,-7.0,34.0,-32.0,-30.0,7.0,943.0
Georgia,2020-09-15,-11.0,-3.0,19.0,-34.0,-31.0,9.0,1496.0
Georgia,2020-09-16,-16.0,-12.0,-8.0,-36.0,-33.0,10.0,2223.0
Georgia,2020-09-17,-17.0,-10.0,-20.0,-36.0,-34.0,12.0,1847.0
Georgia,2020-09-18,-13.0,-9.0,49.0,-29.0,-30.0,7.0,1834.0
Georgia,2020-09-19,-12.0,-6.0,66.0,-25.0,-13.0,2.0,2284.0
Georgia,2020-09-20,-13.0,-8.0,58.0,-29.0,-18.0,3.0,1134.0
Georgia,2020-09-21,-12.0,-6.0,39.0,-31.0,-32.0,7.0,1184.0
Georgia,2020-09-22,-10.0,-5.0,26.0,-33.0,-32.0,8.0,882.0
Georgia,2020-09-23,-11.0,-7.0,33.0,-32.0,-31.0,8.0,1457.0
Georgia,2020-09-24,-17.0,-11.0,-24.0,-33.0,-32.0,11.0,1368.0
Georgia,2020-09-25,-14.0,-8.0,23.0,-30.0,-30.0,8.0,1468.0
Georgia,2020-09-26,-13.0,-6.0,58.0,-25.0,-11.0,2.0,1359.0
Georgia,2020-09-27,-15.0,-9.0,30.0,-30.0,-17.0,3.0,812.0
Georgia,2020-09-28,-15.0,-8.0,23.0,-32.0,-29.0,8.0,596.0
Georgia,2020-09-29,-16.0,-7.0,-21.0,-35.0,-31.0,10.0,1025.0
Georgia,2020-09-30,-9.0,-4.0,31.0,-30.0,-31.0,7.0,1720.0
Georgia,2020-10-01,-9.0,-3.0,20.0,-29.0,-29.0,7.0,1308.0
Georgia,2020-10-02,-10.0,-4.0,46.0,-27.0,-28.0,5.0,1300.0
Georgia,2020-10-03,-10.0,-3.0,62.0,-23.0,-12.0,1.0,1444.0
Georgia,2020-10-04,-12.0,-6.0,41.0,-27.0,-17.0,2.0,847.0
Georgia,2020-10-05,-13.0,-4.0,28.0,-31.0,-30.0,7.0,789.0
Georgia,2020-10-06,-12.0,-4.0,21.0,-32.0,-30.0,8.0,936.0
Georgia,2020-10-07,-12.0,-6.0,32.0,-29.0,-30.0,7.0,1492.0
Georgia,2020-10-08,-13.0,-6.0,22.0,-29.0,-30.0,8.0,1265.0
Georgia,2020-10-09,-14.0,-8.0,27.0,-27.0,-31.0,8.0,1625.0
Georgia,2020-10-10,-18.0,-9.0,2.0,-27.0,-13.0,5.0,1237.0
Georgia,2020-10-11,-17.0,-10.0,-8.0,-29.0,-18.0,5.0,1140.0
Georgia,2020-10-12,-13.0,-7.0,36.0,-28.0,-36.0,9.0,902.0
Georgia,2020-10-13,-12.0,-5.0,31.0,-30.0,-31.0,8.0,993.0
Georgia,2020-10-14,-11.0,-7.0,41.0,-29.0,-30.0,8.0,1297.0
Georgia,2020-10-15,-11.0,-4.0,22.0,-29.0,-30.0,8.0,1640.0
Georgia,2020-10-16,-12.0,-7.0,54.0,-25.0,-29.0,6.0,1609.0
Georgia,2020-10-17,-12.0,-4.0,68.0,-21.0,-12.0,2.0,1534.0
Georgia,2020-10-18,-13.0,-7.0,47.0,-25.0,-17.0,3.0,1174.0
Georgia,2020-10-19,-14.0,-6.0,35.0,-30.0,-28.0,7.0,752.0
Georgia,2020-10-20,-13.0,-5.0,29.0,-30.0,-29.0,9.0,1128.0
Georgia,2020-10-21,-12.0,-6.0,35.0,-29.0,-29.0,8.0,1312.0
Georgia,2020-10-22,-13.0,-6.0,24.0,-28.0,-28.0,8.0,1785.0
Georgia,2020-10-23,-12.0,-6.0,58.0,-26.0,-28.0,6.0,2224.0
Georgia,2020-10-24,-15.0,-8.0,48.0,-26.0,-12.0,3.0,1846.0
Georgia,2020-10-25,-14.0,-6.0,23.0,-27.0,-17.0,3.0,1318.0
Georgia,2020-10-26,-15.0,-6.0,25.0,-30.0,-28.0,7.0,958.0
Georgia,2020-10-27,-13.0,-3.0,24.0,-30.0,-28.0,8.0,1491.0
Georgia,2020-10-28,-12.0,-4.0,1.0,-31.0,-29.0,9.0,1653.0
Georgia,2020-10-29,-10.0,-7.0,5.0,-32.0,-37.0,9.0,1823.0
Georgia,2020-10-30,-7.0,-2.0,50.0,-26.0,-30.0,4.0,1377.0
Georgia,2020-10-31,-11.0,1.0,50.0,-25.0,-10.0,1.0,2565.0
Georgia,2020-11-01,-12.0,-7.0,24.0,-28.0,-16.0,3.0,1192.0
Georgia,2020-11-02,-13.0,-5.0,6.0,-31.0,-28.0,7.0,939.0
Georgia,2020-11-03,-7.0,1.0,20.0,-32.0,-31.0,9.0,1668.0
Georgia,2020-11-04,-14.0,-10.0,8.0,-32.0,-29.0,9.0,1863.0
Georgia,2020-11-05,-14.0,-7.0,-2.0,-32.0,-28.0,9.0,1916.0
Georgia,2020-11-06,-14.0,-10.0,31.0,-30.0,-27.0,7.0,1738.0
Hawaii,2020-02-15,2.0,2.0,19.0,4.0,-1.0,0.0,0.0
Hawaii,2020-02-16,4.0,3.0,15.0,4.0,-1.0,-1.0,0.0
Hawaii,2020-02-17,5.0,-4.0,14.0,-2.0,-47.0,11.0,0.0
Hawaii,2020-02-18,0.0,-2.0,1.0,6.0,-1.0,1.0,0.0
Hawaii,2020-02-19,-1.0,-2.0,1.0,2.0,0.0,1.0,0.0
Hawaii,2020-02-20,2.0,1.0,6.0,2.0,0.0,0.0,0.0
Hawaii,2020-02-21,1.0,-1.0,7.0,2.0,2.0,0.0,0.0
Hawaii,2020-02-22,3.0,1.0,20.0,0.0,1.0,-1.0,0.0
Hawaii,2020-02-23,2.0,0.0,16.0,2.0,1.0,0.0,0.0
Hawaii,2020-02-24,1.0,-1.0,6.0,4.0,2.0,0.0,0.0
Hawaii,2020-02-25,1.0,0.0,5.0,1.0,0.0,1.0,0.0
Hawaii,2020-02-26,2.0,2.0,9.0,-1.0,1.0,0.0,0.0
Hawaii,2020-02-27,3.0,4.0,3.0,-1.0,0.0,0.0,0.0
Hawaii,2020-02-28,2.0,2.0,-1.0,-1.0,2.0,-1.0,0.0
Hawaii,2020-02-29,1.0,1.0,0.0,-1.0,1.0,0.0,0.0
Hawaii,2020-03-01,2.0,2.0,-7.0,0.0,1.0,1.0,0.0
Hawaii,2020-03-02,0.0,1.0,-7.0,-2.0,2.0,0.0,0.0
Hawaii,2020-03-03,1.0,5.0,0.0,-3.0,1.0,0.0,0.0
Hawaii,2020-03-04,-1.0,1.0,7.0,-6.0,1.0,0.0,0.0
Hawaii,2020-03-05,1.0,6.0,-1.0,-4.0,1.0,0.0,0.0
Hawaii,2020-03-06,-1.0,1.0,-8.0,-3.0,2.0,0.0,0.0
Hawaii,2020-03-07,0.0,4.0,4.0,-4.0,1.0,0.0,1.0
Hawaii,2020-03-08,0.0,2.0,3.0,-2.0,1.0,1.0,0.0
Hawaii,2020-03-09,-2.0,1.0,-6.0,-3.0,1.0,1.0,0.0
Hawaii,2020-03-10,-2.0,0.0,1.0,-4.0,0.0,1.0,0.0
Hawaii,2020-03-11,-2.0,1.0,4.0,-6.0,0.0,1.0,0.0
Hawaii,2020-03-12,-2.0,5.0,-12.0,-9.0,-1.0,2.0,0.0
Hawaii,2020-03-13,-4.0,9.0,-8.0,-8.0,-1.0,2.0,1.0
Hawaii,2020-03-14,-6.0,6.0,2.0,-9.0,-4.0,2.0,0.0
Hawaii,2020-03-15,-8.0,5.0,-7.0,-11.0,-5.0,3.0,5.0
Hawaii,2020-03-16,-10.0,7.0,-34.0,-15.0,-17.0,7.0,3.0
Hawaii,2020-03-17,-18.0,1.0,-43.0,-22.0,-23.0,12.0,0.0
Hawaii,2020-03-18,-20.0,0.0,-23.0,-27.0,-25.0,12.0,0.0
Hawaii,2020-03-19,-23.0,-2.0,-31.0,-31.0,-28.0,14.0,10.0
Hawaii,2020-03-20,-31.0,-5.0,-29.0,-34.0,-31.0,16.0,17.0
Hawaii,2020-03-21,-40.0,-14.0,-38.0,-40.0,-27.0,12.0,11.0
Hawaii,2020-03-22,-42.0,-16.0,-43.0,-43.0,-30.0,11.0,0.0
Hawaii,2020-03-23,-38.0,-15.0,-59.0,-44.0,-35.0,16.0,18.0
Hawaii,2020-03-24,-45.0,-22.0,-62.0,-50.0,-42.0,20.0,4.0
Hawaii,2020-03-25,-50.0,-30.0,-65.0,-56.0,-46.0,22.0,6.0
Hawaii,2020-03-26,-51.0,-32.0,-69.0,-66.0,-53.0,25.0,10.0
Hawaii,2020-03-27,-52.0,-32.0,-69.0,-66.0,-46.0,25.0,12.0
Hawaii,2020-03-28,-56.0,-36.0,-65.0,-70.0,-43.0,18.0,28.0
Hawaii,2020-03-29,-56.0,-36.0,-65.0,-72.0,-45.0,16.0,15.0
Hawaii,2020-03-30,-49.0,-31.0,-67.0,-64.0,-47.0,21.0,22.0
Hawaii,2020-03-31,-48.0,-31.0,-68.0,-64.0,-49.0,23.0,22.0
Hawaii,2020-04-01,-48.0,-30.0,-60.0,-66.0,-49.0,23.0,20.0
Hawaii,2020-04-02,-50.0,-27.0,-63.0,-69.0,-49.0,23.0,20.0
Hawaii,2020-04-03,-49.0,-23.0,-65.0,-68.0,-47.0,24.0,45.0
Hawaii,2020-04-04,-55.0,-29.0,-63.0,-73.0,-45.0,18.0,40.0
Hawaii,2020-04-05,-55.0,-26.0,-67.0,-76.0,-46.0,16.0,14.0
Hawaii,2020-04-06,-51.0,-26.0,-70.0,-68.0,-49.0,22.0,8.0
Hawaii,2020-04-07,-50.0,-27.0,-66.0,-67.0,-51.0,23.0,30.0
Hawaii,2020-04-08,-52.0,-30.0,-66.0,-68.0,-51.0,23.0,15.0
Hawaii,2020-04-09,-50.0,-27.0,-67.0,-69.0,-51.0,24.0,9.0
Hawaii,2020-04-10,-52.0,-29.0,-67.0,-72.0,-57.0,27.0,23.0
Hawaii,2020-04-11,-55.0,-29.0,-66.0,-74.0,-47.0,18.0,43.0
Hawaii,2020-04-12,-67.0,-38.0,-68.0,-77.0,-52.0,17.0,13.0
Hawaii,2020-04-13,-55.0,-33.0,-68.0,-68.0,-50.0,22.0,39.0
Hawaii,2020-04-14,-54.0,-32.0,-71.0,-70.0,-50.0,24.0,13.0
Hawaii,2020-04-15,-51.0,-28.0,-62.0,-67.0,-49.0,23.0,0.0
Hawaii,2020-04-16,-51.0,-28.0,-63.0,-69.0,-49.0,23.0,24.0
Hawaii,2020-04-17,-52.0,-30.0,-63.0,-68.0,-47.0,24.0,12.0
Hawaii,2020-04-18,-55.0,-30.0,-63.0,-72.0,-44.0,17.0,21.0
Hawaii,2020-04-19,-56.0,-32.0,-62.0,-75.0,-46.0,15.0,6.0
Hawaii,2020-04-20,-51.0,-29.0,-65.0,-67.0,-47.0,21.0,4.0
Hawaii,2020-04-21,-52.0,-30.0,-66.0,-67.0,-49.0,23.0,-37.0
Hawaii,2020-04-22,-51.0,-30.0,-61.0,-68.0,-48.0,23.0,-10.0
Hawaii,2020-04-23,-52.0,-30.0,-65.0,-69.0,-48.0,23.0,3.0
Hawaii,2020-04-24,-51.0,-30.0,-65.0,-69.0,-47.0,24.0,61.0
Hawaii,2020-04-25,-51.0,-29.0,-54.0,-71.0,-44.0,16.0,3.0
Hawaii,2020-04-26,-53.0,-30.0,-55.0,-74.0,-44.0,14.0,-54.0
Hawaii,2020-04-27,-49.0,-28.0,-60.0,-66.0,-46.0,20.0,57.0
Hawaii,2020-04-28,-48.0,-28.0,-59.0,-67.0,-48.0,13.0,-54.0
Hawaii,2020-04-29,-49.0,-29.0,-58.0,-67.0,-47.0,22.0,4.0
Hawaii,2020-04-30,-48.0,-25.0,-57.0,-65.0,-46.0,21.0,5.0
Hawaii,2020-05-01,-47.0,-24.0,-58.0,-65.0,-44.0,22.0,57.0
Hawaii,2020-05-02,-50.0,-26.0,-51.0,-69.0,-41.0,15.0,1.0
Hawaii,2020-05-03,-50.0,-23.0,-50.0,-72.0,-42.0,13.0,-63.0
Hawaii,2020-05-04,-46.0,-23.0,-56.0,-63.0,-43.0,19.0,1.0
Hawaii,2020-05-05,-43.0,-16.0,-54.0,-64.0,-44.0,20.0,19.0
Hawaii,2020-05-06,-47.0,-24.0,-49.0,-64.0,-44.0,20.0,49.0
Hawaii,2020-05-07,-47.0,-23.0,-54.0,-66.0,-43.0,20.0,-43.0
Hawaii,2020-05-08,-46.0,-20.0,-52.0,-63.0,-42.0,21.0,0.0
Hawaii,2020-05-09,-46.0,-15.0,-44.0,-67.0,-38.0,13.0,4.0
Hawaii,2020-05-10,-44.0,-17.0,-42.0,-69.0,-39.0,11.0,1.0
Hawaii,2020-05-11,-48.0,-28.0,-57.0,-64.0,-41.0,18.0,2.0
Hawaii,2020-05-12,-46.0,-24.0,-54.0,-65.0,-42.0,20.0,2.0
Hawaii,2020-05-13,-45.0,-24.0,-48.0,-65.0,-42.0,19.0,5.0
Hawaii,2020-05-14,-46.0,-24.0,-51.0,-66.0,-42.0,20.0,-1.0
Hawaii,2020-05-15,-44.0,-22.0,-47.0,-63.0,-40.0,19.0,1.0
Hawaii,2020-05-16,-46.0,-21.0,-32.0,-67.0,-36.0,12.0,1.0
Hawaii,2020-05-17,-46.0,-22.0,-30.0,-69.0,-37.0,11.0,1.0
Hawaii,2020-05-18,-44.0,-25.0,-57.0,-63.0,-39.0,17.0,0.0
Hawaii,2020-05-19,-42.0,-20.0,-47.0,-63.0,-40.0,19.0,2.0
Hawaii,2020-05-20,-41.0,-19.0,-44.0,-63.0,-40.0,18.0,2.0
Hawaii,2020-05-21,-42.0,-19.0,-49.0,-65.0,-41.0,18.0,3.0
Hawaii,2020-05-22,-40.0,-15.0,-40.0,-62.0,-40.0,18.0,1.0
Hawaii,2020-05-23,-43.0,-18.0,-28.0,-64.0,-33.0,11.0,1.0
Hawaii,2020-05-24,-41.0,-17.0,-23.0,-67.0,-35.0,9.0,0.0
Hawaii,2020-05-25,-42.0,-21.0,-21.0,-70.0,-72.0,23.0,0.0
Hawaii,2020-05-26,-40.0,-20.0,-48.0,-61.0,-38.0,18.0,0.0
Hawaii,2020-05-27,-40.0,-20.0,-43.0,-62.0,-37.0,17.0,1.0
Hawaii,2020-05-28,-39.0,-18.0,-41.0,-62.0,-37.0,17.0,7.0
Hawaii,2020-05-29,-39.0,-17.0,-38.0,-59.0,-35.0,17.0,2.0
Hawaii,2020-05-30,-42.0,-19.0,-26.0,-63.0,-28.0,10.0,4.0
Hawaii,2020-05-31,-42.0,-19.0,-26.0,-66.0,-28.0,9.0,1.0
Hawaii,2020-06-01,-38.0,-20.0,-42.0,-58.0,-34.0,14.0,0.0
Hawaii,2020-06-02,-37.0,-19.0,-39.0,-59.0,-35.0,16.0,5.0
Hawaii,2020-06-03,-37.0,-16.0,-34.0,-61.0,-35.0,15.0,14.0
Hawaii,2020-06-04,-37.0,-18.0,-40.0,-61.0,-35.0,16.0,4.0
Hawaii,2020-06-05,-35.0,-14.0,-37.0,-61.0,-32.0,15.0,3.0
Hawaii,2020-06-06,-38.0,-17.0,-25.0,-62.0,-26.0,9.0,9.0
Hawaii,2020-06-07,-39.0,-19.0,-30.0,-66.0,-28.0,9.0,2.0
Hawaii,2020-06-08,-36.0,-20.0,-45.0,-59.0,-33.0,13.0,1.0
Hawaii,2020-06-09,-35.0,-19.0,-43.0,-59.0,-34.0,15.0,8.0
Hawaii,2020-06-10,-35.0,-20.0,-38.0,-60.0,-34.0,14.0,3.0
Hawaii,2020-06-11,-34.0,-20.0,-35.0,-64.0,-47.0,18.0,7.0
Hawaii,2020-06-12,-36.0,-20.0,-36.0,-61.0,-35.0,15.0,4.0
Hawaii,2020-06-13,-37.0,-20.0,-22.0,-63.0,-25.0,9.0,17.0
Hawaii,2020-06-14,-37.0,-23.0,-27.0,-67.0,-27.0,8.0,13.0
Hawaii,2020-06-15,-35.0,-23.0,-41.0,-57.0,-34.0,13.0,8.0
Hawaii,2020-06-16,-35.0,-20.0,-44.0,-57.0,-34.0,15.0,-47.0
Hawaii,2020-06-17,-34.0,-20.0,-33.0,-58.0,-34.0,14.0,4.0
Hawaii,2020-06-18,-35.0,-20.0,-40.0,-59.0,-34.0,14.0,65.0
Hawaii,2020-06-19,-34.0,-19.0,-40.0,-58.0,-33.0,12.0,28.0
Hawaii,2020-06-20,-33.0,-15.0,-22.0,-61.0,-24.0,8.0,14.0
Hawaii,2020-06-21,-34.0,-17.0,-24.0,-64.0,-25.0,6.0,9.0
Hawaii,2020-06-22,-36.0,-25.0,-40.0,-56.0,-35.0,13.0,2.0
Hawaii,2020-06-23,-34.0,-21.0,-38.0,-56.0,-35.0,14.0,4.0
Hawaii,2020-06-24,-34.0,-22.0,-35.0,-58.0,-34.0,14.0,-34.0
Hawaii,2020-06-25,-34.0,-20.0,-37.0,-59.0,-34.0,14.0,16.0
Hawaii,2020-06-26,-34.0,-19.0,-32.0,-56.0,-32.0,13.0,14.0
Hawaii,2020-06-27,-35.0,-21.0,-22.0,-61.0,-26.0,8.0,6.0
Hawaii,2020-06-28,-36.0,-23.0,-23.0,-63.0,-24.0,7.0,26.0
Hawaii,2020-06-29,-33.0,-21.0,-39.0,-56.0,-32.0,12.0,1.0
Hawaii,2020-06-30,-31.0,-16.0,-37.0,-56.0,-33.0,13.0,13.0
Hawaii,2020-07-01,-30.0,-16.0,-32.0,-55.0,-33.0,12.0,9.0
Hawaii,2020-07-02,-27.0,-11.0,-33.0,-54.0,-36.0,12.0,19.0
Hawaii,2020-07-03,-30.0,-10.0,-24.0,-61.0,-60.0,19.0,24.0
Hawaii,2020-07-04,-47.0,-20.0,-31.0,-67.0,-37.0,10.0,21.0
Hawaii,2020-07-05,-37.0,-22.0,-28.0,-61.0,-28.0,7.0,24.0
Hawaii,2020-07-06,-31.0,-17.0,-38.0,-53.0,-37.0,12.0,7.0
Hawaii,2020-07-07,-32.0,-17.0,-40.0,-53.0,-35.0,13.0,34.0
Hawaii,2020-07-08,-33.0,-18.0,-37.0,-56.0,-34.0,13.0,21.0
Hawaii,2020-07-09,-33.0,-19.0,-41.0,-57.0,-34.0,14.0,35.0
Hawaii,2020-07-10,-34.0,-18.0,-35.0,-56.0,-32.0,13.0,22.0
Hawaii,2020-07-11,-37.0,-19.0,-29.0,-60.0,-24.0,8.0,39.0
Hawaii,2020-07-12,-36.0,-23.0,-27.0,-62.0,-25.0,8.0,18.0
Hawaii,2020-07-13,-34.0,-21.0,-42.0,-54.0,-34.0,12.0,23.0
Hawaii,2020-07-14,-33.0,-20.0,-42.0,-57.0,-35.0,14.0,20.0
Hawaii,2020-07-15,-33.0,-20.0,-35.0,-57.0,-34.0,13.0,32.0
Hawaii,2020-07-16,-33.0,-20.0,-36.0,-58.0,-35.0,13.0,19.0
Hawaii,2020-07-17,-33.0,-19.0,-33.0,-58.0,-33.0,13.0,23.0
Hawaii,2020-07-18,-34.0,-19.0,-23.0,-62.0,-25.0,7.0,13.0
Hawaii,2020-07-19,-33.0,-21.0,-27.0,-62.0,-27.0,7.0,28.0
Hawaii,2020-07-20,-33.0,-21.0,-40.0,-55.0,-34.0,12.0,14.0
Hawaii,2020-07-21,-31.0,-19.0,-37.0,-56.0,-35.0,13.0,23.0
Hawaii,2020-07-22,-31.0,-18.0,-37.0,-58.0,-34.0,13.0,29.0
Hawaii,2020-07-23,-29.0,-10.0,-37.0,-58.0,-34.0,12.0,50.0
Hawaii,2020-07-24,-30.0,-7.0,-37.0,-56.0,-33.0,13.0,60.0
Hawaii,2020-07-25,-35.0,-12.0,-39.0,-62.0,-25.0,9.0,67.0
Hawaii,2020-07-26,-62.0,-40.0,-66.0,-82.0,-47.0,17.0,60.0
Hawaii,2020-07-27,-37.0,-29.0,-50.0,-62.0,-44.0,17.0,27.0
Hawaii,2020-07-28,-34.0,-25.0,-47.0,-58.0,-35.0,15.0,44.0
Hawaii,2020-07-29,-34.0,-24.0,-36.0,-57.0,-34.0,13.0,103.0
Hawaii,2020-07-30,-34.0,-23.0,-40.0,-59.0,-35.0,13.0,121.0
Hawaii,2020-07-31,-33.0,-20.0,-36.0,-56.0,-33.0,13.0,118.0
Hawaii,2020-08-01,-35.0,-22.0,-27.0,-60.0,-25.0,8.0,78.0
Hawaii,2020-08-02,-37.0,-24.0,-28.0,-63.0,-26.0,8.0,43.0
Hawaii,2020-08-03,-34.0,-20.0,-43.0,-56.0,-34.0,12.0,201.0
Hawaii,2020-08-04,-34.0,-20.0,-41.0,-57.0,-36.0,14.0,131.0
Hawaii,2020-08-05,-34.0,-17.0,-39.0,-59.0,-35.0,13.0,161.0
Hawaii,2020-08-06,-35.0,-19.0,-42.0,-59.0,-35.0,14.0,138.0
Hawaii,2020-08-07,-36.0,-20.0,-40.0,-58.0,-33.0,14.0,178.0
Hawaii,2020-08-08,-37.0,-20.0,-44.0,-63.0,-28.0,10.0,219.0
Hawaii,2020-08-09,-41.0,-26.0,-55.0,-65.0,-30.0,10.0,132.0
Hawaii,2020-08-10,-38.0,-25.0,-58.0,-55.0,-36.0,13.0,138.0
Hawaii,2020-08-11,-36.0,-23.0,-56.0,-59.0,-36.0,15.0,115.0
Hawaii,2020-08-12,-37.0,-24.0,-53.0,-61.0,-36.0,14.0,176.0
Hawaii,2020-08-13,-38.0,-23.0,-56.0,-61.0,-37.0,15.0,323.0
Hawaii,2020-08-14,-37.0,-23.0,-54.0,-61.0,-35.0,15.0,219.0
Hawaii,2020-08-15,-39.0,-24.0,-51.0,-65.0,-29.0,10.0,269.0
Hawaii,2020-08-16,-38.0,-24.0,-50.0,-67.0,-29.0,9.0,187.0
Hawaii,2020-08-17,-38.0,-26.0,-60.0,-60.0,-37.0,14.0,142.0
Hawaii,2020-08-18,-38.0,-25.0,-60.0,-61.0,-37.0,15.0,126.0
Hawaii,2020-08-19,-40.0,-26.0,-57.0,-61.0,-37.0,15.0,211.0
Hawaii,2020-08-20,-39.0,-24.0,-60.0,-62.0,-38.0,16.0,196.0
Hawaii,2020-08-21,-39.0,-24.0,-55.0,-65.0,-46.0,19.0,215.0
Hawaii,2020-08-22,-41.0,-26.0,-53.0,-67.0,-30.0,11.0,277.0
Hawaii,2020-08-23,-42.0,-28.0,-54.0,-71.0,-31.0,10.0,247.0
Hawaii,2020-08-24,-42.0,-29.0,-61.0,-62.0,-37.0,15.0,157.0
Hawaii,2020-08-25,-38.0,-24.0,-58.0,-62.0,-38.0,15.0,208.0
Hawaii,2020-08-26,-36.0,-23.0,-56.0,-61.0,-37.0,14.0,262.0
Hawaii,2020-08-27,-47.0,-29.0,-61.0,-65.0,-41.0,18.0,278.0
Hawaii,2020-08-28,-46.0,-26.0,-56.0,-65.0,-39.0,18.0,242.0
Hawaii,2020-08-29,-48.0,-28.0,-53.0,-70.0,-37.0,13.0,269.0
Hawaii,2020-08-30,-49.0,-28.0,-56.0,-71.0,-36.0,12.0,185.0
Hawaii,2020-08-31,-45.0,-28.0,-61.0,-62.0,-40.0,16.0,123.0
Hawaii,2020-09-01,-43.0,-25.0,-58.0,-61.0,-41.0,17.0,177.0
Hawaii,2020-09-02,-45.0,-27.0,-57.0,-63.0,-41.0,17.0,298.0
Hawaii,2020-09-03,-44.0,-23.0,-59.0,-63.0,-42.0,17.0,222.0
Hawaii,2020-09-04,-44.0,-22.0,-58.0,-64.0,-42.0,18.0,241.0
Hawaii,2020-09-05,-46.0,-21.0,-54.0,-68.0,-38.0,12.0,199.0
Hawaii,2020-09-06,-48.0,-25.0,-57.0,-71.0,-38.0,11.0,147.0
Hawaii,2020-09-07,-49.0,-30.0,-54.0,-73.0,-74.0,25.0,105.0
Hawaii,2020-09-08,-45.0,-26.0,-62.0,-63.0,-42.0,17.0,329.0
Hawaii,2020-09-09,-47.0,-29.0,-58.0,-64.0,-42.0,17.0,97.0
Hawaii,2020-09-10,-47.0,-27.0,-58.0,-63.0,-42.0,17.0,163.0
Hawaii,2020-09-11,-45.0,-25.0,-53.0,-63.0,-39.0,17.0,159.0
Hawaii,2020-09-12,-47.0,-25.0,-49.0,-68.0,-37.0,12.0,119.0
Hawaii,2020-09-13,-49.0,-29.0,-52.0,-70.0,-36.0,11.0,165.0
Hawaii,2020-09-14,-46.0,-30.0,-57.0,-62.0,-39.0,15.0,791.0
Hawaii,2020-09-15,-45.0,-27.0,-56.0,-62.0,-39.0,17.0,65.0
Hawaii,2020-09-16,-46.0,-28.0,-52.0,-63.0,-40.0,16.0,102.0
Hawaii,2020-09-17,-47.0,-28.0,-57.0,-63.0,-41.0,17.0,159.0
Hawaii,2020-09-18,-45.0,-25.0,-52.0,-63.0,-38.0,17.0,162.0
Hawaii,2020-09-19,-47.0,-25.0,-49.0,-69.0,-36.0,12.0,109.0
Hawaii,2020-09-20,-47.0,-29.0,-51.0,-71.0,-35.0,11.0,77.0
Hawaii,2020-09-21,-47.0,-30.0,-59.0,-63.0,-39.0,15.0,56.0
Hawaii,2020-09-22,-45.0,-28.0,-58.0,-64.0,-39.0,17.0,63.0
Hawaii,2020-09-23,-46.0,-30.0,-58.0,-65.0,-38.0,17.0,167.0
Hawaii,2020-09-24,-42.0,-27.0,-57.0,-64.0,-38.0,16.0,90.0
Hawaii,2020-09-25,-40.0,-25.0,-52.0,-64.0,-34.0,15.0,152.0
Hawaii,2020-09-26,-40.0,-23.0,-43.0,-69.0,-31.0,10.0,127.0
Hawaii,2020-09-27,-43.0,-28.0,-46.0,-69.0,-30.0,9.0,0.0
Hawaii,2020-09-28,-42.0,-29.0,-57.0,-62.0,-36.0,14.0,185.0
Hawaii,2020-09-29,-41.0,-26.0,-54.0,-62.0,-36.0,15.0,87.0
Hawaii,2020-09-30,-40.0,-25.0,-50.0,-61.0,-37.0,14.0,120.0
Hawaii,2020-10-01,-40.0,-24.0,-56.0,-61.0,-36.0,14.0,105.0
Hawaii,2020-10-02,-40.0,-24.0,-53.0,-60.0,-34.0,15.0,102.0
Hawaii,2020-10-03,-39.0,-21.0,-41.0,-64.0,-31.0,8.0,0.0
Hawaii,2020-10-04,-42.0,-24.0,-45.0,-65.0,-31.0,8.0,203.0
