sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,num_cases
Connecticut,2020-10-27,-12.0,-5.0,30.0,-27.0,-29.0,9.0,17.33380790943338
Connecticut,2020-10-28,-16.0,-8.0,-2.0,-32.0,-31.0,11.0,17.694428046245445
Connecticut,2020-10-29,-20.0,-11.0,-23.0,-34.0,-29.0,12.0,24.013294221274673
Connecticut,2020-10-30,-22.0,-12.0,-20.0,-35.0,-30.0,13.0,24.71049315244467
Connecticut,2020-10-31,-13.0,2.0,79.0,-24.0,-11.0,3.0,24.71049315244467
Connecticut,2020-11-01,-19.0,-12.0,-5.0,-28.0,-13.0,5.0,24.71049315244467
Connecticut,2020-11-02,-14.0,-6.0,-2.0,-31.0,-29.0,10.0,28.501011479380402
Connecticut,2020-11-03,-5.0,1.0,22.0,-30.0,-34.0,10.0,30.32013972507683
Connecticut,2020-11-04,-17.0,-10.0,19.0,-31.0,-31.0,11.0,30.49644290307384
Connecticut,2020-11-05,-16.0,-7.0,29.0,-28.0,-28.0,10.0,31.50617928614763
Connecticut,2020-11-06,-17.0,-12.0,32.0,-30.0,-28.0,11.0,32.6521499431282
Delaware,2020-02-15,7.0,2.0,19.0,20.0,2.0,0.0,0.0
Delaware,2020-02-16,6.0,2.0,21.0,4.0,2.0,-1.0,0.0
Delaware,2020-02-17,12.0,2.0,35.0,6.0,-23.0,4.0,0.0
Delaware,2020-02-18,4.0,0.0,32.0,7.0,3.0,-1.0,0.0
Delaware,2020-02-19,2.0,0.0,7.0,5.0,2.0,0.0,0.0
Delaware,2020-02-20,3.0,1.0,-3.0,6.0,2.0,0.0,0.0
Delaware,2020-02-21,1.0,-2.0,-11.0,1.0,2.0,0.0,0.0
Delaware,2020-02-22,8.0,4.0,60.0,16.0,5.0,-1.0,0.0
Delaware,2020-02-23,6.0,5.0,60.0,11.0,2.0,-1.0,0.0
Delaware,2020-02-24,2.0,1.0,19.0,3.0,4.0,-1.0,0.0
Delaware,2020-02-25,1.0,-3.0,-10.0,-4.0,2.0,1.0,0.0
Delaware,2020-02-26,7.0,2.0,0.0,3.0,2.0,-1.0,0.0
Delaware,2020-02-27,6.0,3.0,-2.0,2.0,2.0,0.0,0.0
Delaware,2020-02-28,7.0,3.0,-3.0,1.0,3.0,-1.0,0.0
Delaware,2020-02-29,12.0,4.0,9.0,10.0,6.0,-1.0,0.0
Delaware,2020-03-01,12.0,7.0,7.0,1.0,3.0,-1.0,0.0
Delaware,2020-03-02,10.0,4.0,33.0,4.0,4.0,-1.0,0.0
Delaware,2020-03-03,11.0,6.0,18.0,5.0,3.0,-1.0,0.0
Delaware,2020-03-04,10.0,4.0,37.0,7.0,1.0,-1.0,0.0
Delaware,2020-03-05,9.0,5.0,27.0,8.0,2.0,-1.0,0.0
Delaware,2020-03-06,1.0,-3.0,-18.0,-1.0,1.0,1.0,0.0
Delaware,2020-03-07,12.0,7.0,39.0,15.0,6.0,-1.0,0.0
Delaware,2020-03-08,10.0,8.0,71.0,14.0,2.0,-1.0,0.0
Delaware,2020-03-09,10.0,5.0,83.0,4.0,2.0,-1.0,0.0
Delaware,2020-03-10,8.0,6.0,28.0,2.0,1.0,0.0,0.0
Delaware,2020-03-11,7.0,7.0,24.0,1.0,1.0,0.0,0.014670612474597833
Delaware,2020-03-12,9.0,18.0,17.0,0.0,-2.0,0.0,0.05868244989839133
Delaware,2020-03-13,6.0,18.0,34.0,-9.0,-5.0,3.0,0.07335306237298916
Delaware,2020-03-14,-1.0,11.0,84.0,-3.0,0.0,2.0,0.11736489979678266
Delaware,2020-03-15,-7.0,6.0,38.0,-16.0,-8.0,3.0,0.11736489979678266
Delaware,2020-03-16,0.0,15.0,9.0,-15.0,-19.0,7.0,0.11736489979678266
Delaware,2020-03-17,-17.0,4.0,36.0,-21.0,-27.0,11.0,0.23472979959356532
Delaware,2020-03-18,-23.0,1.0,39.0,-24.0,-30.0,12.0,0.3667653118649458
Delaware,2020-03-19,-26.0,0.0,13.0,-39.0,-33.0,14.0,0.38143592433954365
Delaware,2020-03-20,-25.0,1.0,75.0,-37.0,-34.0,15.0,0.4988008241363263
Delaware,2020-03-21,-34.0,-7.0,56.0,-38.0,-21.0,11.0,0.5428126615601199
Delaware,2020-03-22,-38.0,-13.0,-5.0,-53.0,-29.0,10.0,0.704189398780696
Delaware,2020-03-23,-31.0,-9.0,-46.0,-50.0,-39.0,17.0,1.1589783854932287
Delaware,2020-03-24,-42.0,-22.0,24.0,-46.0,-44.0,18.0,1.2910138977646093
Delaware,2020-03-25,-47.0,-29.0,-44.0,-50.0,-46.0,21.0,1.3643669601375985
Delaware,2020-03-26,-38.0,-18.0,51.0,-41.0,-45.0,18.0,1.6577792096295552
Delaware,2020-03-27,-40.0,-22.0,29.0,-48.0,-44.0,20.0,1.848497171799327
Delaware,2020-03-28,-51.0,-32.0,-45.0,-55.0,-34.0,16.0,2.479333508207034
Delaware,2020-03-29,-47.0,-28.0,-6.0,-57.0,-37.0,12.0,2.5820277955292186
Delaware,2020-03-30,-37.0,-23.0,12.0,-47.0,-45.0,17.0,2.5966984080038165
Delaware,2020-03-31,-39.0,-23.0,-18.0,-49.0,-47.0,20.0,3.154181682038534
Delaware,2020-04-01,-36.0,-17.0,13.0,-44.0,-47.0,19.0,3.6529825061748604
Delaware,2020-04-02,-37.0,-17.0,9.0,-46.0,-48.0,20.0,3.6676531186494583
Delaware,2020-04-03,-40.0,-19.0,-15.0,-52.0,-47.0,22.0,4.181124555260382
Delaware,2020-04-04,-47.0,-25.0,7.0,-50.0,-36.0,15.0,5.560162127872578
Delaware,2020-04-05,-47.0,-27.0,37.0,-56.0,-39.0,12.0,6.469740101297645
Delaware,2020-04-06,-37.0,-22.0,36.0,-45.0,-47.0,18.0,7.614047874316276
Delaware,2020-04-07,-39.0,-21.0,15.0,-49.0,-49.0,20.0,8.93440299703008
Delaware,2020-04-08,-38.0,-19.0,36.0,-44.0,-50.0,20.0,10.97361813099918
Delaware,2020-04-09,-39.0,-19.0,-13.0,-52.0,-51.0,21.0,11.971219779271832
Delaware,2020-04-10,-42.0,-21.0,-33.0,-58.0,-57.0,25.0,12.851456527747702
Delaware,2020-04-11,-41.0,-16.0,26.0,-48.0,-37.0,14.0,12.99816265249368
Delaware,2020-04-12,-65.0,-41.0,-5.0,-61.0,-46.0,12.0,13.966423075817136
Delaware,2020-04-13,-50.0,-33.0,-44.0,-61.0,-53.0,23.0,14.347859000156681
Delaware,2020-04-14,-36.0,-17.0,7.0,-49.0,-48.0,20.0,14.641271249648637
Delaware,2020-04-15,-34.0,-15.0,-6.0,-46.0,-49.0,20.0,13.174210002188854
Delaware,2020-04-16,-36.0,-16.0,-11.0,-47.0,-49.0,20.0,12.704750403001723
Delaware,2020-04-17,-40.0,-22.0,-18.0,-52.0,-48.0,22.0,14.62660063717404
Delaware,2020-04-18,-45.0,-23.0,-27.0,-49.0,-35.0,15.0,15.536178610599105
Delaware,2020-04-19,-42.0,-21.0,26.0,-53.0,-37.0,11.0,16.97389863310969
Delaware,2020-04-20,-37.0,-21.0,-13.0,-45.0,-48.0,19.0,14.978695336564387
Delaware,2020-04-21,-38.0,-19.0,-13.0,-51.0,-48.0,20.0,19.83466806565627
Delaware,2020-04-22,-35.0,-15.0,0.0,-44.0,-48.0,19.0,20.128080315148228
Delaware,2020-04-23,-38.0,-18.0,-17.0,-49.0,-49.0,21.0,21.19903502579387
Delaware,2020-04-24,-42.0,-24.0,-46.0,-56.0,-49.0,24.0,16.959228020635095
Delaware,2020-04-25,-37.0,-16.0,,-37.0,-30.0,11.0,15.770908410192671
Delaware,2020-04-26,-48.0,-24.0,-53.0,-60.0,-39.0,13.0,21.433764825387435
Delaware,2020-04-27,-36.0,-17.0,-23.0,-48.0,-46.0,19.0,28.739729837737155
Delaware,2020-04-28,-31.0,-14.0,27.0,-40.0,-47.0,13.0,22.636755048304455
Delaware,2020-04-29,-32.0,-15.0,14.0,-42.0,-48.0,18.0,22.211307286541118
Delaware,2020-04-30,-38.0,-20.0,-32.0,-48.0,-48.0,21.0,18.35293620572189
Delaware,2020-05-01,-33.0,-14.0,-5.0,-42.0,-46.0,20.0,21.6538240125064
Delaware,2020-05-02,-32.0,-11.0,,-26.0,-28.0,10.0,21.44843543786203
Delaware,2020-05-03,-37.0,-14.0,20.0,-44.0,-34.0,9.0,14.699953699547029
Delaware,2020-05-04,-26.0,-11.0,19.0,-41.0,-44.0,16.0,8.567637685165135
Delaware,2020-05-05,-25.0,-8.0,9.0,-38.0,-45.0,17.0,8.611649522588928
Delaware,2020-05-06,-34.0,-15.0,-29.0,-44.0,-46.0,19.0,13.423610414257018
Delaware,2020-05-07,-27.0,-7.0,34.0,-38.0,-45.0,17.0,22.900826072847217
Delaware,2020-05-08,-33.0,-11.0,-22.0,-47.0,-45.0,20.0,17.502040682195215
Delaware,2020-05-09,-31.0,0.0,,-37.0,-25.0,11.0,23.37028567203435
Delaware,2020-05-10,-27.0,-6.0,27.0,-41.0,-29.0,7.0,22.607413823355262
Delaware,2020-05-11,-31.0,-16.0,-11.0,-44.0,-43.0,17.0,25.013394269189305
Delaware,2020-05-12,-27.0,-9.0,14.0,-41.0,-43.0,17.0,28.402305750821405
Delaware,2020-05-13,-26.0,-10.0,35.0,-37.0,-43.0,17.0,28.314282075973818
Delaware,2020-05-14,-26.0,-8.0,32.0,-36.0,-44.0,15.0,23.0328615851186
Delaware,2020-05-15,-27.0,-9.0,49.0,-40.0,-43.0,17.0,18.514312942942464
Delaware,2020-05-16,-29.0,-7.0,,-28.0,-23.0,8.0,13.438281026731614
Delaware,2020-05-17,-32.0,-11.0,26.0,-42.0,-27.0,8.0,28.255599626075426
Delaware,2020-05-18,-25.0,-12.0,1.0,-39.0,-41.0,16.0,27.49272777739634
Delaware,2020-05-19,-22.0,-6.0,21.0,-38.0,-42.0,16.0,25.409500806003447
Delaware,2020-05-20,-25.0,-7.0,17.0,-35.0,-42.0,16.0,22.563401985931467
Delaware,2020-05-21,-21.0,-3.0,46.0,-32.0,-42.0,16.0,22.446037086134684
Delaware,2020-05-22,-30.0,-9.0,-13.0,-45.0,-43.0,19.0,32.246006219166034
Delaware,2020-05-23,-28.0,-4.0,,-30.0,-19.0,9.0,16.768510058465324
Delaware,2020-05-24,-27.0,-6.0,51.0,-40.0,-25.0,7.0,1.9658620715961097
Delaware,2020-05-25,-29.0,-12.0,83.0,-51.0,-71.0,21.0,16.63647454619394
Delaware,2020-05-26,-23.0,-7.0,60.0,-34.0,-40.0,14.0,14.538576962326452
Delaware,2020-05-27,-22.0,-6.0,60.0,-28.0,-40.0,14.0,12.572714890730342
Delaware,2020-05-28,-23.0,-6.0,21.0,-33.0,-40.0,16.0,11.340383442864125
Delaware,2020-05-29,-26.0,-9.0,28.0,-36.0,-38.0,17.0,11.5164307925593
Delaware,2020-05-30,-25.0,-3.0,,-15.0,-12.0,7.0,25.57087754322402
Delaware,2020-05-31,-23.0,-4.0,100.0,-27.0,-15.0,5.0,25.438842030952642
Delaware,2020-06-01,-11.0,-3.0,53.0,-30.0,-37.0,12.0,9.125120959199853
Delaware,2020-06-02,-12.0,-1.0,57.0,-31.0,-37.0,13.0,9.095779734250657
Delaware,2020-06-03,-13.0,-2.0,65.0,-29.0,-38.0,13.0,8.582308297639733
Delaware,2020-06-04,-10.0,2.0,72.0,-27.0,-38.0,13.0,8.010154411130417
Delaware,2020-06-05,-16.0,-2.0,,-32.0,-37.0,14.0,6.308363364077068
Delaware,2020-06-06,-12.0,5.0,,-20.0,-10.0,5.0,6.631116838518221
Delaware,2020-06-07,-9.0,3.0,160.0,-22.0,-14.0,3.0,5.48680906549959
Delaware,2020-06-08,-6.0,1.0,90.0,-27.0,-35.0,11.0,5.032020078787057
Delaware,2020-06-09,-4.0,3.0,112.0,-26.0,-36.0,11.0,5.149384978583839
Delaware,2020-06-10,-7.0,1.0,84.0,-25.0,-37.0,12.0,5.384114778177405
Delaware,2020-06-11,-9.0,-2.0,34.0,-30.0,-38.0,14.0,6.014951114585111
Delaware,2020-06-12,-8.0,3.0,,-24.0,-35.0,11.0,5.780221314991546
Delaware,2020-06-13,-5.0,8.0,,-8.0,-7.0,3.0,4.8413021166172845
Delaware,2020-06-14,-2.0,6.0,160.0,-18.0,-12.0,3.0,5.648185802720166
Delaware,2020-06-15,0.0,2.0,80.0,-24.0,-34.0,10.0,6.029621727059709
Delaware,2020-06-16,1.0,4.0,107.0,-22.0,-35.0,11.0,6.117645401907296
Delaware,2020-06-17,-3.0,0.0,56.0,-23.0,-36.0,12.0,6.16165723933109
Delaware,2020-06-18,-1.0,4.0,98.0,-18.0,-36.0,11.0,7.599377261841678
Delaware,2020-06-19,-5.0,3.0,,-22.0,-38.0,10.0,6.777822963264199
Delaware,2020-06-20,-5.0,10.0,,-4.0,-9.0,4.0,8.963744221979276
Delaware,2020-06-21,-4.0,8.0,147.0,-13.0,-10.0,2.0,8.450272785368352
Delaware,2020-06-22,-2.0,0.0,105.0,-21.0,-37.0,10.0,7.702071549163862
Delaware,2020-06-23,0.0,4.0,128.0,-22.0,-37.0,10.0,7.71674216163846
Delaware,2020-06-24,0.0,4.0,133.0,-16.0,-35.0,10.0,8.215542985774787
Delaware,2020-06-25,0.0,5.0,109.0,-12.0,-36.0,10.0,6.16165723933109
Delaware,2020-06-26,-5.0,4.0,,-19.0,-34.0,10.0,7.482012362044895
Delaware,2020-06-27,-7.0,6.0,,-1.0,-8.0,3.0,7.203270725027536
Delaware,2020-06-28,-4.0,4.0,151.0,-13.0,-9.0,3.0,8.949073609504678
Delaware,2020-06-29,2.0,4.0,118.0,-20.0,-34.0,9.0,7.980813186181221
Delaware,2020-06-30,4.0,8.0,138.0,-19.0,-35.0,10.0,8.949073609504678
Delaware,2020-07-01,4.0,8.0,93.0,-16.0,-36.0,10.0,10.97361813099918
Delaware,2020-07-02,11.0,19.0,156.0,-8.0,-37.0,9.0,10.460146694388255
Delaware,2020-07-03,3.0,17.0,,-27.0,-54.0,15.0,11.956549166797235
Delaware,2020-07-04,-23.0,1.0,,-22.0,-23.0,4.0,12.543373665781147
Delaware,2020-07-05,-10.0,1.0,140.0,-17.0,-14.0,3.0,13.262233677036441
Delaware,2020-07-06,-1.0,4.0,83.0,-22.0,-39.0,11.0,15.653543510395888
Delaware,2020-07-07,2.0,7.0,113.0,-17.0,-37.0,10.0,14.8906716617168
Delaware,2020-07-08,-2.0,4.0,123.0,-22.0,-36.0,10.0,12.778103465374713
Delaware,2020-07-09,0.0,7.0,117.0,-20.0,-36.0,10.0,14.96402472408979
Delaware,2020-07-10,-18.0,-11.0,14.0,-37.0,-38.0,16.0,13.702352051274376
Delaware,2020-07-11,-6.0,7.0,,-5.0,-7.0,4.0,12.470020603408159
Delaware,2020-07-12,-6.0,4.0,151.0,-14.0,-10.0,2.0,6.865846638111786
Delaware,2020-07-13,-1.0,4.0,106.0,-24.0,-35.0,9.0,6.396387038924655
Delaware,2020-07-14,1.0,4.0,148.0,-21.0,-36.0,10.0,6.777822963264199
Delaware,2020-07-15,0.0,4.0,119.0,-22.0,-35.0,10.0,6.49908132624684
Delaware,2020-07-16,1.0,7.0,129.0,-17.0,-36.0,10.0,7.687400936689264
Delaware,2020-07-17,-5.0,4.0,,-22.0,-35.0,11.0,7.482012362044895
Delaware,2020-07-18,-6.0,8.0,,-5.0,-7.0,3.0,5.706868252618557
Delaware,2020-07-19,-6.0,5.0,131.0,-14.0,-12.0,3.0,9.40386259621721
Delaware,2020-07-20,-2.0,3.0,79.0,-24.0,-36.0,10.0,11.44307773018631
Delaware,2020-07-21,0.0,4.0,114.0,-25.0,-36.0,10.0,10.988288743473777
Delaware,2020-07-22,-6.0,-1.0,70.0,-27.0,-36.0,11.0,12.000561004221028
Delaware,2020-07-23,0.0,6.0,101.0,-21.0,-35.0,10.0,8.743685034860308
Delaware,2020-07-24,-7.0,1.0,,-27.0,-35.0,12.0,11.560442629983092
Delaware,2020-07-25,-6.0,7.0,,-4.0,-8.0,3.0,11.149665480694352
Delaware,2020-07-26,-5.0,5.0,147.0,-17.0,-11.0,2.0,13.218221839612648
Delaware,2020-07-27,0.0,3.0,97.0,-23.0,-36.0,9.0,10.90026506862619
Delaware,2020-07-28,0.0,3.0,112.0,-25.0,-37.0,10.0,12.000561004221028
Delaware,2020-07-29,0.0,3.0,117.0,-21.0,-37.0,10.0,11.31104221791493
Delaware,2020-07-30,0.0,4.0,107.0,-19.0,-36.0,10.0,11.31104221791493
Delaware,2020-07-31,-5.0,2.0,,-25.0,-37.0,12.0,9.902663420353537
Delaware,2020-08-01,-4.0,8.0,,-3.0,-7.0,2.0,10.313440569642276
Delaware,2020-08-02,-4.0,5.0,134.0,-17.0,-12.0,3.0,7.980813186181221
Delaware,2020-08-03,3.0,10.0,80.0,-22.0,-36.0,9.0,8.508955235266743
Delaware,2020-08-04,-16.0,-16.0,55.0,-42.0,-46.0,15.0,10.196075669845493
Delaware,2020-08-05,3.0,6.0,123.0,-12.0,-36.0,8.0,9.917334032828135
Delaware,2020-08-06,-1.0,3.0,73.0,-18.0,-37.0,11.0,9.917334032828135
Delaware,2020-08-07,-7.0,-1.0,,-22.0,-36.0,11.0,9.213144634047438
Delaware,2020-08-08,-3.0,8.0,,6.0,-7.0,2.0,10.269428732218483
Delaware,2020-08-09,-3.0,5.0,156.0,-7.0,-11.0,2.0,10.064040157574114
Delaware,2020-08-10,1.0,3.0,115.0,-17.0,-36.0,8.0,8.508955235266743
Delaware,2020-08-11,0.0,3.0,133.0,-18.0,-37.0,9.0,5.941598052212123
Delaware,2020-08-12,-6.0,-3.0,89.0,-24.0,-37.0,10.0,8.86104993465709
Delaware,2020-08-13,-3.0,1.0,70.0,-22.0,-37.0,11.0,8.86104993465709
Delaware,2020-08-14,-4.0,1.0,,-22.0,-36.0,10.0,13.174210002188854
Delaware,2020-08-15,-4.0,5.0,,0.0,-9.0,2.0,12.910138977646094
Delaware,2020-08-16,-7.0,0.0,44.0,-17.0,-17.0,4.0,13.320916126934833
Delaware,2020-08-17,0.0,0.0,,-19.0,-35.0,8.0,13.320916126934833
Delaware,2020-08-18,0.0,3.0,,-19.0,-35.0,9.0,13.922411238393343
Delaware,2020-08-19,-2.0,-1.0,,-20.0,-36.0,10.0,11.090983030795961
Delaware,2020-08-20,1.0,4.0,,-15.0,-35.0,8.0,11.85385487947505
Delaware,2020-08-21,-5.0,2.0,,-18.0,-34.0,9.0,6.425728263873851
Delaware,2020-08-22,-4.0,5.0,,,-8.0,2.0,6.675128675942014
Delaware,2020-08-23,-5.0,2.0,,,-10.0,2.0,6.073633564483503
Delaware,2020-08-24,-2.0,1.0,,-22.0,-35.0,8.0,6.2203396892294816
Delaware,2020-08-25,-3.0,2.0,,-23.0,-35.0,9.0,4.899984566515676
Delaware,2020-08-26,-1.0,1.0,,-22.0,-34.0,9.0,3.5649588313272735
Delaware,2020-08-27,-1.0,2.0,,-21.0,-34.0,9.0,2.802086982648186
Delaware,2020-08-28,-9.0,-3.0,,-21.0,-34.0,10.0,7.687400936689264
Delaware,2020-08-29,-7.0,-2.0,,,-10.0,5.0,8.244884210723983
Delaware,2020-08-30,-2.0,4.0,,,-9.0,0.0,5.662856415194764
Delaware,2020-08-31,-2.0,0.0,,-24.0,-35.0,8.0,8.347578498046166
Delaware,2020-09-01,0.0,3.0,,-23.0,-34.0,9.0,8.098178085978004
Delaware,2020-09-02,-3.0,-1.0,,-22.0,-34.0,9.0,9.946675257777331
Delaware,2020-09-03,0.0,4.0,,-20.0,-35.0,8.0,11.399065892762517
Delaware,2020-09-04,-2.0,5.0,,-17.0,-36.0,9.0,7.6287184867908735
Delaware,2020-09-05,-2.0,9.0,,,-8.0,1.0,8.244884210723983
Delaware,2020-09-06,2.0,6.0,,,-10.0,0.0,13.188880614663452
Delaware,2020-09-07,2.0,2.0,,-32.0,-68.0,15.0,11.23768915554194
Delaware,2020-09-08,-4.0,2.0,,-21.0,-37.0,9.0,11.23768915554194
Delaware,2020-09-09,-6.0,-3.0,,-22.0,-35.0,9.0,9.62392178333618
Delaware,2020-09-10,-8.0,-6.0,,-28.0,-36.0,11.0,10.489487919337451
Delaware,2020-09-11,-9.0,-4.0,66.0,-27.0,-34.0,9.0,9.799969133031352
Delaware,2020-09-12,-3.0,3.0,,-8.0,-6.0,1.0,11.85385487947505
Delaware,2020-09-13,-7.0,0.0,109.0,-15.0,-11.0,2.0,10.122722607472506
Delaware,2020-09-14,-4.0,-1.0,78.0,-25.0,-33.0,8.0,12.04457284164482
Delaware,2020-09-15,1.0,4.0,100.0,-25.0,-32.0,7.0,12.279302641238386
Delaware,2020-09-16,-5.0,-3.0,91.0,-23.0,-33.0,8.0,13.702352051274376
Delaware,2020-09-17,-7.0,-2.0,65.0,-25.0,-34.0,9.0,13.731693276223572
Delaware,2020-09-18,-6.0,-3.0,62.0,-33.0,-32.0,9.0,13.482292864155408
Delaware,2020-09-19,-1.0,5.0,,-15.0,-7.0,1.0,9.213144634047438
Delaware,2020-09-20,-4.0,1.0,95.0,-17.0,-10.0,2.0,11.105653643270559
Delaware,2020-09-21,-5.0,-2.0,59.0,-32.0,-34.0,8.0,8.303566660622373
Delaware,2020-09-22,-6.0,-1.0,77.0,-35.0,-32.0,9.0,9.579909945912386
Delaware,2020-09-23,-7.0,-4.0,75.0,-34.0,-32.0,9.0,10.929606293575386
Delaware,2020-09-24,-6.0,-2.0,57.0,-33.0,-32.0,9.0,8.582308297639733
Delaware,2020-09-25,-8.0,-3.0,51.0,-29.0,-31.0,9.0,9.638592395810777
Delaware,2020-09-26,-5.0,0.0,,-19.0,-7.0,3.0,12.381996928560572
Delaware,2020-09-27,-7.0,0.0,77.0,-18.0,-9.0,2.0,11.120324255745157
Delaware,2020-09-28,-6.0,-2.0,56.0,-30.0,-32.0,8.0,13.364927964358627
Delaware,2020-09-29,-10.0,-5.0,18.0,-34.0,-32.0,10.0,11.85385487947505
Delaware,2020-09-30,-5.0,-1.0,46.0,-28.0,-32.0,9.0,10.386793632015266
Delaware,2020-10-01,-5.0,1.0,56.0,-26.0,-31.0,8.0,15.50683738564991
Delaware,2020-10-02,-8.0,-3.0,40.0,-26.0,-30.0,8.0,16.225697396905204
Delaware,2020-10-03,-3.0,5.0,,-8.0,-5.0,1.0,14.75863614944542
Delaware,2020-10-04,-6.0,1.0,76.0,-17.0,-9.0,1.0,14.597259412224844
Delaware,2020-10-05,-8.0,-2.0,32.0,-28.0,-33.0,8.0,12.352655703611376
Delaware,2020-10-06,-7.0,0.0,64.0,-28.0,-32.0,8.0,13.834387563545757
Delaware,2020-10-07,-8.0,-3.0,62.0,-28.0,-31.0,8.0,13.790375726121963
Delaware,2020-10-08,-7.0,-1.0,52.0,-28.0,-31.0,9.0,10.636194044083428
Delaware,2020-10-09,-9.0,-2.0,57.0,-28.0,-31.0,8.0,9.88799280787894
Delaware,2020-10-10,-7.0,1.0,,-17.0,-6.0,1.0,13.071515714866669
Delaware,2020-10-11,-12.0,-4.0,30.0,-28.0,-11.0,3.0,11.31104221791493
Delaware,2020-10-12,-14.0,-9.0,-20.0,-36.0,-37.0,12.0,15.228095748632551
Delaware,2020-10-13,-11.0,-2.0,36.0,-32.0,-31.0,9.0,13.74636388869817
Delaware,2020-10-14,-8.0,-3.0,53.0,-28.0,-30.0,9.0,13.555645926528397
Delaware,2020-10-15,-7.0,-1.0,68.0,-26.0,-31.0,8.0,13.012833264968277
Delaware,2020-10-16,-17.0,-11.0,-16.0,-36.0,-32.0,12.0,13.306245514460235
Delaware,2020-10-17,-5.0,3.0,,-16.0,-5.0,2.0,12.103255291543212
Delaware,2020-10-18,-10.0,-2.0,60.0,-22.0,-9.0,2.0,15.90294392246405
Delaware,2020-10-19,-11.0,-4.0,35.0,-32.0,-32.0,8.0,11.98589039174643
Delaware,2020-10-20,-10.0,-2.0,48.0,-33.0,-31.0,9.0,13.981093688291734
Delaware,2020-10-21,-10.0,-4.0,47.0,-32.0,-30.0,9.0,16.04965004721003
Delaware,2020-10-22,-9.0,-2.0,55.0,-33.0,-30.0,9.0,17.017910470533486
Delaware,2020-10-23,-11.0,-4.0,36.0,-34.0,-30.0,9.0,14.582588799750246
Delaware,2020-10-24,-8.0,0.0,,-24.0,-6.0,2.0,13.717022663748974
Delaware,2020-10-25,-15.0,-6.0,-9.0,-35.0,-12.0,4.0,14.75863614944542
Delaware,2020-10-26,-13.0,-5.0,6.0,-37.0,-32.0,9.0,14.75863614944542
Delaware,2020-10-27,-10.0,-2.0,44.0,-33.0,-30.0,9.0,13.995764300766332
Delaware,2020-10-28,-10.0,-3.0,30.0,-32.0,-30.0,9.0,13.042174489917473
Delaware,2020-10-29,-19.0,-14.0,-31.0,-44.0,-33.0,13.0,13.115527552290462
Delaware,2020-10-30,-11.0,-3.0,-11.0,-36.0,-31.0,10.0,19.189161116773967
Delaware,2020-10-31,-10.0,5.0,,-23.0,-7.0,2.0,19.467902753791325
Delaware,2020-11-01,-19.0,-11.0,-17.0,-38.0,-13.0,4.0,17.428687619822227
Delaware,2020-11-02,-11.0,-4.0,-8.0,-36.0,-32.0,9.0,19.30652601657075
Delaware,2020-11-03,1.0,6.0,22.0,-30.0,-38.0,9.0,19.77598561575788
Delaware,2020-11-04,-14.0,-8.0,23.0,-33.0,-32.0,10.0,20.817599101454324
Delaware,2020-11-05,-10.0,-4.0,30.0,-31.0,-31.0,9.0,18.35293620572189
Delaware,2020-11-06,-11.0,-8.0,23.0,-34.0,-29.0,10.0,19.717303165859487
District of Columbia,2020-02-15,-2.0,-2.0,13.0,-2.0,-2.0,-1.0,0.0
District of Columbia,2020-02-16,6.0,-1.0,37.0,3.0,0.0,-1.0,0.0
District of Columbia,2020-02-17,-10.0,-12.0,21.0,-39.0,-52.0,11.0,0.0
District of Columbia,2020-02-18,-5.0,-2.0,13.0,-3.0,-5.0,1.0,0.0
District of Columbia,2020-02-19,-2.0,-3.0,7.0,-3.0,-5.0,1.0,0.0
District of Columbia,2020-02-20,1.0,-6.0,10.0,-1.0,-5.0,2.0,0.0
District of Columbia,2020-02-21,-3.0,-11.0,7.0,-3.0,-5.0,2.0,0.0
District of Columbia,2020-02-22,0.0,4.0,25.0,5.0,2.0,-1.0,0.0
District of Columbia,2020-02-23,3.0,2.0,25.0,7.0,3.0,-1.0,0.0
District of Columbia,2020-02-24,-2.0,-7.0,11.0,2.0,5.0,1.0,0.0
District of Columbia,2020-02-25,3.0,-6.0,9.0,5.0,2.0,0.0,0.0
District of Columbia,2020-02-26,3.0,-3.0,-7.0,6.0,1.0,0.0,0.0
District of Columbia,2020-02-27,5.0,-6.0,-5.0,6.0,0.0,0.0,0.0
District of Columbia,2020-02-28,3.0,-3.0,-5.0,3.0,1.0,-1.0,0.0
District of Columbia,2020-02-29,-6.0,-2.0,-9.0,-5.0,1.0,-1.0,0.0
District of Columbia,2020-03-01,2.0,2.0,0.0,2.0,2.0,-2.0,0.0
District of Columbia,2020-03-02,0.0,-2.0,-1.0,4.0,5.0,0.0,0.0
District of Columbia,2020-03-03,8.0,3.0,2.0,3.0,3.0,-1.0,0.0
District of Columbia,2020-03-04,14.0,5.0,8.0,5.0,1.0,-1.0,0.0
District of Columbia,2020-03-05,8.0,1.0,6.0,3.0,1.0,0.0,0.0
District of Columbia,2020-03-06,2.0,-2.0,-6.0,1.0,0.0,1.0,0.0
District of Columbia,2020-03-07,1.0,3.0,8.0,3.0,0.0,-1.0,0.020241919274011422
District of Columbia,2020-03-08,11.0,5.0,33.0,9.0,1.0,-1.0,0.020241919274011422
